  2450826.82551   14.461    0.014
  2450875.65227   14.296    0.011
  2450897.66968   14.710    0.010
  2451084.88665   14.320    0.013
  2451090.86871   14.678    0.013
  2451131.75851   14.669    0.007
  2451144.78560   14.740    0.014
  2451153.76018   14.364    0.008
  2451155.81133   14.561    0.010
  2451157.82976   14.714    0.007
  2451159.80519   14.571    0.006
  2451166.83893   14.332    0.008
  2451194.76969   14.365    0.006
  2451205.76003   14.173    0.007
  2451207.77867   14.318    0.007
  2451212.76057   14.733    0.010
  2451214.78624   14.511    0.008
  2451216.74604   14.394    0.015
  2451221.74193   14.371    0.007
  2451239.63801   14.723    0.008
  2451248.58331   14.334    0.008
  2451258.56552   14.136    0.013
  2451291.61581   14.484    0.014
  2451472.85350   14.720    0.007
  2451477.80723   14.022    0.010
  2451492.82857   14.195    0.007
  2451498.83238   14.705    0.007
  2451521.82324   14.312    0.010
  2451522.84168   14.397    0.010
  2451545.85264   14.024    0.008
  2451550.82238   14.467    0.015
  2451551.82262   14.570    0.015
  2451568.71375   14.711    0.014
  2451579.75402   14.638    0.007
  2451587.74670   14.139    0.006
  2451593.71170   14.650    0.010
  2451596.68147   14.639    0.007
  2451615.65972   14.198    0.007
  2451619.69153   14.533    0.011
  2451622.65074   14.739    0.010
  2451625.59463   14.477    0.008
  2451631.66169   14.362    0.008
