  2450822.70697   15.574    0.017
  2450825.85701   15.885    0.013
  2450844.80722   15.931    0.008
  2450875.69633   15.816    0.011
  2450900.68315   15.900    0.010
  2451152.83670   15.821    0.011
  2451155.73267   15.938    0.014
  2451156.83925   15.779    0.014
  2451159.84645   15.599    0.015
  2451160.79004   15.683    0.013
  2451169.82718   15.678    0.010
  2451205.80017   15.582    0.011
  2451212.73569   15.799    0.008
  2451232.71224   15.662    0.010
  2451239.67713   15.957    0.013
  2451258.54030   15.964    0.013
  2451477.78148   15.581    0.014
  2451495.79022   15.601    0.010
  2451521.79806   15.759    0.011
  2451522.81651   15.670    0.011
  2451545.82797   15.840    0.014
  2451551.79744   15.616    0.020
  2451568.75410   15.731    0.011
  2451576.74130   15.939    0.011
  2451586.69571   15.799    0.015
  2451593.68520   15.990    0.014
  2451596.65088   15.721    0.013
  2451615.63485   15.717    0.008
  2451621.63505   15.965    0.013
  2451624.65493   15.774    0.008
  2451631.63698   16.043    0.018
  2451658.59625   15.935    0.013
