  2450706.89815   15.010    0.008
  2450722.84412   15.042    0.011
  2450748.82541   15.312    0.010
  2450755.81657   15.238    0.008
  2450799.73938   15.056    0.015
  2450821.74729   15.043    0.008
  2450824.77690   15.212    0.008
  2450825.76128   15.321    0.013
  2450826.85574   15.428    0.010
  2450833.74537   15.359    0.011
  2450835.78521   15.317    0.013
  2450837.74003   15.027    0.017
  2450843.78481   15.274    0.008
  2450844.75410   15.104    0.008
  2450845.77665   15.063    0.011
  2450859.70584   15.131    0.010
  2450881.70935   15.334    0.010
  2450891.57523   15.039    0.007
  2450894.50304   15.280    0.010
  2450921.61419   15.056    0.011
  2451153.82765   15.140    0.014
  2451225.61966   15.368    0.011
  2451235.66369   15.202    0.013
  2451246.66418   15.173    0.010
  2451253.54434   15.140    0.008
  2451477.82732   15.235    0.007
  2451496.67353   15.220    0.014
  2451515.75210   15.222    0.011
  2451524.74749   15.321    0.010
  2451545.70722   15.123    0.010
  2451551.75565   15.019    0.014
  2451565.57667   15.261    0.010
  2451579.68798   15.479    0.008
  2451615.59238   15.196    0.010
  2451620.65352   15.027    0.010
  2451623.51302   15.261    0.007
  2451628.55931   15.024    0.010
