ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,JD,mag,errmag
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,749.81305,16.459,0.008
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,799.82683,15.953,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,822.69745,16.467,0.011
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,825.84756,16.541,0.009
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,844.79774,16.536,0.008
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,875.68682,16.053,0.008
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,900.67359,16.324,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1087.86479,16.482,0.008
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1090.83229,16.55,0.015
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1130.83845,16.434,0.009
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1143.80481,16.26,0.012
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1152.82724,16.513,0.009
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1155.72317,16.547,0.014
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1156.82979,15.962,0.01
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1159.83697,16.135,0.008
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1160.7806,16.477,0.01
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1169.8177,16.092,0.009
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1205.79067,16.122,0.01
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1212.72621,16.544,0.011
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1215.73109,16.309,0.009
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1232.70274,16.053,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1239.66763,16.553,0.01
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1258.53079,16.541,0.013
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1477.77205,16.536,0.011
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1489.826,16.162,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1495.78078,16.37,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1521.78857,15.825,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1522.80701,16.386,0.01
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1545.81849,15.808,0.008
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1551.78798,16.037,0.013
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1568.74459,16.337,0.009
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1586.68622,15.792,0.012
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1593.67569,16.5,0.01
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1596.6414,16.547,0.01
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1621.62552,15.661,0.008
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1624.64542,15.869,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1631.62746,16.54,0.016
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,1658.58631,16.49,0.008
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,2997.68604,16.56,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3331.84462,16.227,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3337.74478,16.392,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3355.81306,16.003,0.005
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3359.8166,16.503,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3362.8469,16.56,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3365.83388,16.479,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3373.76086,16.575,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3381.76234,16.559,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3389.77612,16.546,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3397.78464,16.521,0.008
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3405.64885,16.475,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3713.78779,16.43,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3718.73771,16.292,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3722.69508,16.564,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3733.70933,16.428,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3742.6723,16.083,0.005
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3751.65363,16.424,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3759.68483,16.434,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3775.75913,16.368,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,3783.67278,16.295,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4065.74631,16.507,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4074.70297,15.713,0.005
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4095.70529,16.541,0.005
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4103.72756,16.514,0.008
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4126.74187,16.09,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4377.8862,15.732,0.005
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4397.83516,16.365,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4423.80624,15.7,0.005
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4434.84122,15.884,0.005
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4452.79025,16.567,0.007
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4466.77245,16.24,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4468.8101,16.518,0.006
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4480.78544,15.848,0.005
OGLE-LMC-CEP-3323,05:58:00.00,-68:26:59.9,OGLE3/OGLE4,V,266,4485.83796,15.676,0.005
