ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,JD,mag,errmag
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,458.74602000000004,15.283,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,459.69883,15.425999999999998,0.01
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,461.83633,15.241,0.013000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,462.54613,15.364,0.01
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,465.78970999999996,15.333,0.013999999999999999
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,466.70033,15.457,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,468.71460999999994,15.264000000000001,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,469.71465,15.412,0.015
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,470.78245,15.565999999999999,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,471.83446,15.241,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,472.75933,15.372,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,473.67114000000004,15.542,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,474.75157,15.225999999999999,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,475.64432999999997,15.292,0.008
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,476.79657000000003,15.488,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,477.78123,15.435,0.013999999999999999
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,478.58851,15.245,0.013999999999999999
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,479.78694,15.427,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,480.62359000000004,15.527999999999999,0.013999999999999999
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,481.6087,15.215,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,482.76969,15.39,0.013000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,483.55744000000004,15.492,0.01
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,484.5553,15.383,0.013000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,485.55987000000005,15.294,0.01
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,486.55142,15.429,0.013999999999999999
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,487.57907,15.538,0.013000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,488.68203,15.262,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,489.63399000000004,15.405999999999999,0.015
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,490.60445,15.540999999999999,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,491.56257,15.199000000000002,0.008
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,492.54687,15.343,0.015
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,492.62127000000004,15.355,0.01
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,493.54992999999996,15.467,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,494.54475,15.380999999999998,0.008
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,496.54257,15.444,0.013000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,498.54134000000005,15.227,0.013000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,499.53684000000004,15.407,0.013999999999999999
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,500.52803,15.529000000000002,0.01
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,501.5286,15.228,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,510.53699000000006,15.547,0.01
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,511.64654,15.212,0.01
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,512.68391,15.350999999999999,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,513.67582,15.505999999999998,0.015
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,514.54894,15.407,0.01
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,516.54415,15.431,0.01
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,517.54563,15.547,0.013000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,518.5844099999999,15.225999999999999,0.013999999999999999
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,519.53504,15.374,0.015
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,524.52674,15.431,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,526.5301599999999,15.432,0.008
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,528.58691,15.225999999999999,0.011000000000000001
OGLE-LMC-CEP-1332,05:14:48.92,-68:56:01.9,OGLE2,I,282,531.5424,15.227,0.008
