  2450457.70846   14.189    0.010
  2450457.82573   14.179    0.011
  2450458.68228   13.997    0.006
  2450459.64559   14.049    0.007
  2450459.85125   14.079    0.011
  2450461.65419   14.189    0.008
  2450461.78238   14.216    0.014
  2450462.61095   14.286    0.008
  2450465.85422   14.037    0.013
  2450466.84969   14.025    0.011
  2450468.77860   14.141    0.014
  2450469.78752   14.266    0.010
  2450472.82333   14.178    0.010
  2450475.58386   14.085    0.007
  2450477.80143   14.318    0.013
  2450478.80711   14.415    0.011
  2450479.80737   14.348    0.010
  2450480.64384   14.091    0.013
  2450481.54167   14.005    0.011
  2450483.53981   14.118    0.006
  2450484.53799   14.232    0.008
  2450485.54257   14.334    0.013
  2450486.53473   14.415    0.010
  2450487.56210   14.249    0.007
  2450488.57449   14.013    0.007
  2450489.53453   14.034    0.015
  2450490.54321   14.087    0.011
  2450491.54479   14.170    0.006
  2450493.53306   14.370    0.010
  2450494.52803   14.384    0.013
  2450494.78751   14.359    0.014
  2450495.53010   14.140    0.008
  2450496.52530   13.985    0.010
  2450498.52462   14.106    0.007
  2450501.54907   14.412    0.008
  2450507.53523   14.263    0.006
  2450509.53242   14.392    0.008
  2450510.56312   14.153    0.008
  2450513.65800   14.105    0.013
  2450514.62130   14.233    0.013
  2450516.52600   14.412    0.008
  2450517.52552   14.294    0.010
  2450518.56239   14.016    0.010
  2450519.51542   14.047    0.010
  2450519.66497   14.039    0.008
  2450520.68165   14.090    0.006
  2450521.65513   14.196    0.008
  2450524.54839   14.384    0.014
  2450526.60746   14.010    0.010
  2450530.54624   14.311    0.006
  2450531.51926   14.402    0.006
  2450535.52058   14.097    0.014
  2450552.61952   14.256    0.011
  2450554.53394   14.411    0.008
  2450558.52698   14.110    0.008
  2450560.54933   14.302    0.013
  2450561.48982   14.401    0.013
  2450562.48190   14.349    0.006
  2450573.48201   14.118    0.007
  2450673.83661   14.360    0.008
  2450701.80619   14.094    0.008
  2450715.81355   14.069    0.015
  2450722.82411   14.022    0.008
  2450726.78214   14.384    0.014
  2450728.82186   14.165    0.011
  2450729.87670   14.011    0.007
  2450741.87234   14.374    0.008
  2450744.87783   14.011    0.008
  2450745.71952   14.070    0.015
  2450747.78652   14.200    0.011
  2450748.74063   14.304    0.008
  2450751.72385   14.064    0.010
  2450759.79723   13.984    0.010
  2450765.80024   14.337    0.010
  2450769.79102   14.122    0.011
  2450774.79757   14.007    0.015
  2450778.78092   14.293    0.010
  2450780.85172   14.352    0.015
  2450781.78575   14.088    0.008
  2450788.79681   14.232    0.015
  2450789.75326   14.001    0.013
  2450792.79330   14.179    0.014
  2450795.85498   14.353    0.014
  2450796.85566   14.097    0.015
  2450797.85316   14.016    0.014
  2450798.85023   14.085    0.014
  2450805.77556   14.040    0.013
  2450817.82415   14.428    0.014
  2450818.86008   14.268    0.011
  2450819.85409   14.013    0.010
  2450827.65203   14.001    0.014
  2450830.80250   14.230    0.013
  2450831.64772   14.333    0.008
  2450833.65671   14.322    0.011
  2450834.77104   14.008    0.010
  2450837.81604   14.149    0.013
  2450839.60286   14.371    0.010
  2450841.82483   14.156    0.008
  2450842.79001   14.025    0.006
  2450850.67908   14.007    0.007
  2450854.73984   14.361    0.010
  2450856.73115   14.173    0.007
  2450858.61244   14.062    0.011
  2450860.75907   14.222    0.014
  2450875.59417   14.191    0.014
  2450880.51119   14.016    0.008
  2450887.59144   14.008    0.013
  2450892.67540   14.394    0.010
  2450895.49775   14.007    0.013
  2450897.49648   14.095    0.013
  2450922.47983   14.372    0.014
  2450928.49835   14.233    0.008
  2450931.52082   14.342    0.007
  2450934.49300   14.088    0.008
  2450952.48707   14.358    0.011
  2451053.91667   14.020    0.018
  2451065.91283   14.399    0.008
  2451068.80422   14.000    0.014
  2451077.82378   14.091    0.013
  2451088.84181   14.413    0.008
  2451092.87436   14.112    0.015
  2451126.68071   14.394    0.014
  2451129.72786   14.063    0.017
  2451132.77805   14.310    0.015
  2451136.81137   14.032    0.013
  2451142.70361   14.208    0.014
  2451151.79819   14.021    0.014
  2451154.80604   14.255    0.017
  2451157.79933   14.185    0.011
  2451160.83280   14.109    0.020
  2451166.80819   14.003    0.011
  2451169.78873   14.248    0.008
  2451171.83716   14.413    0.011
  2451174.76351   14.049    0.015
  2451175.84481   14.110    0.015
  2451179.83878   14.339    0.010
  2451183.73359   14.118    0.017
  2451185.84833   14.358    0.015
  2451187.80387   14.231    0.013
  2451189.82686   14.039    0.017
  2451191.83231   14.172    0.014
  2451194.73963   14.394    0.007
  2451201.75483   14.441    0.008
  2451204.74045   14.037    0.013
  2451207.63327   14.280    0.013
  2451211.71361   14.014    0.017
  2451214.60676   14.224    0.010
  2451217.66015   14.289    0.008
  2451219.71597   14.047    0.015
  2451223.58425   14.375    0.008
  2451234.66971   14.018    0.015
  2451239.69042   14.397    0.018
  2451241.70700   13.993    0.013
  2451243.51397   14.110    0.010
  2451245.59869   14.293    0.013
  2451247.69813   14.309    0.018
  2451248.66583   14.050    0.010
  2451254.51731   14.399    0.017
  2451259.50969   14.182    0.013
  2451264.50389   14.007    0.010
  2451267.52307   14.272    0.008
  2451273.52924   14.122    0.010
  2451275.50825   14.280    0.010
  2451278.54077   14.109    0.013
  2451288.48557   14.103    0.015
  2451290.61527   14.282    0.011
  2451298.52682   14.327    0.014
  2451301.53210   14.026    0.008
  2451306.47339   14.371    0.017
  2451312.46631   14.204    0.008
  2451316.48168   14.024    0.011
  2451319.52226   14.143    0.015
  2451320.46227   14.276    0.011
  2451330.45932   14.324    0.013
  2451331.46209   14.059    0.008
  2451332.45752   14.028    0.008
  2451333.46311   14.107    0.007
  2451335.45948   14.259    0.014
  2451336.48304   14.374    0.007
  2451339.45611   14.013    0.007
  2451339.46604   14.010    0.007
  2451340.45423   14.075    0.010
  2451340.47885   14.067    0.010
  2451342.45884   14.197    0.013
  2451348.46128   14.089    0.008
  2451349.46278   14.147    0.017
  2451350.46375   14.260    0.014
  2451354.94176   13.990    0.010
  2451360.94326   14.234    0.010
  2451365.94303   14.280    0.010
  2451375.93347   14.210    0.008
  2451400.89459   14.051    0.013
  2451412.90498   14.396    0.008
  2451430.86907   14.056    0.006
  2451432.86628   14.201    0.007
  2451433.90361   14.300    0.007
  2451440.81045   14.266    0.015
  2451446.88566   14.091    0.007
  2451458.81234   14.230    0.006
  2451459.83980   14.015    0.008
  2451462.75114   14.157    0.008
  2451470.79147   14.247    0.015
  2451475.79113   14.048    0.011
  2451479.71655   14.379    0.013
  2451484.73225   14.103    0.011
  2451487.75793   14.420    0.011
  2451491.68606   14.094    0.011
  2451493.83797   14.280    0.010
  2451494.73154   14.373    0.008
  2451497.78743   14.017    0.008
  2451499.69521   14.096    0.008
  2451502.69051   14.411    0.013
  2451503.84041   14.260    0.011
  2451505.73090   14.029    0.010
  2451507.80210   14.181    0.006
  2451510.77816   14.401    0.007
  2451512.73717   13.999    0.007
  2451514.84841   14.111    0.007
  2451515.70253   14.211    0.008
  2451517.73421   14.422    0.015
  2451518.83915   14.295    0.013
  2451521.69328   14.093    0.007
  2451525.74429   14.415    0.011
  2451528.81613   14.066    0.015
  2451529.68029   14.103    0.008
  2451531.79766   14.319    0.014
  2451538.75392   14.260    0.015
  2451542.67779   13.981    0.011
  2451544.72043   14.105    0.014
  2451547.79277   14.406    0.010
  2451548.77050   14.355    0.014
  2451552.68835   14.111    0.011
  2451554.77925   14.356    0.013
  2451555.76626   14.408    0.013
  2451561.55940   14.272    0.010
  2451562.76562   14.406    0.008
  2451564.65451   14.099    0.008
  2451567.61203   14.110    0.007
  2451570.57917   14.408    0.011
  2451573.61946   14.048    0.010
  2451576.60480   14.270    0.011
  2451579.66775   14.121    0.006
  2451583.71832   14.248    0.011
  2451585.65343   14.441    0.015
  2451588.60359   14.033    0.007
  2451593.60028   14.404    0.014
  2451595.70568   14.017    0.015
  2451599.67794   14.323    0.013
  2451600.69148   14.422    0.011
  2451604.54213   14.091    0.010
  2451606.51687   14.272    0.006
  2451610.58034   14.009    0.008
  2451611.65097   14.084    0.011
  2451613.55694   14.197    0.008
  2451615.50320   14.399    0.014
  2451617.50265   14.072    0.008
  2451621.49775   14.254    0.010
  2451623.49619   14.427    0.014
  2451625.49816   13.991    0.014
  2451627.49830   14.105    0.010
  2451629.54322   14.293    0.013
  2451630.55206   14.403    0.011
  2451632.49858   14.088    0.014
  2451635.61017   14.131    0.008
